paper,material,property_name,property_value,property_unit,definition
Paper_12,PbBi2Te4,*method of analysis for structure,None,None,"Science and Technology of Advanced Materials ISSN: 1468-6996 (Print) 1878-5514 (Online) Journal homepage: www.tandfonline.com/journals/tsta20 Data-driven exploration of new pressure-induced superconductivity in PbBi2Te4 Ryo Matsumoto, Zhufeng Hou, Masanori Nagao, Shintaro Adachi, Hiroshi We focused on PbBi2Te4 which has the similar electronic band structure and the same crystal structure with those of a pressure-induced superconductor SnBi2Se4 explored by the same data-driven approach. The PbBi2Te4 was successfully synthesized as single crystals using a melt and slow cooling method."
Paper_12,PbBi2Te4,*method of analysis for structure,melt and slow cooling method,None,"Science and Technology of Advanced Materials ISSN: 1468-6996 (Print) 1878-5514 (Online) Journal homepage: www.tandfonline.com/journals/tsta20 Data-driven exploration of new pressure-induced superconductivity in PbBi2Te4 Ryo Matsumoto, Zhufeng Hou, Masanori Nagao, Shintaro Adachi, Hiroshi The PbBi2Te4 was successfully synthesized as single crystals using a melt and slow cooling method. The core level X-ray photoelec- tron spectroscopy analysis revealed Pb2+, Bi3+ and Te2- valence states in PbBi2Te4."
Paper_12,PbBi2Te4,*method of analysis for structure,core level X-ray photoelectron spectroscopy analysis,None,"Science and Technology of Advanced Materials ISSN: 1468-6996 (Print) 1878-5514 (Online) Journal homepage: www.tandfonline.com/journals/tsta20 Data-driven exploration of new pressure-induced superconductivity in PbBi2Te4 Ryo Matsumoto, Zhufeng Hou, Masanori Nagao, Shintaro Adachi, Hiroshi The PbBi2Te4 was successfully synthesized as single crystals using a melt and slow cooling method. The core level X-ray photoelec- tron spectroscopy analysis revealed Pb2+, Bi3+ and Te2- valence states in PbBi2Te4."
Paper_12,SnBi2Se4,*method of analysis for structure,high-throughput screening,None,"Science and Technology of Advanced Materials ISSN: 1468-6996 (Print) 1878-5514 (Online) Journal homepage: www.tandfonline.com/journals/tsta20 Data-driven exploration of new pressure-induced superconductivity in PbBi2Te4 Ryo Matsumoto, Zhufeng Hou, Masanori Nagao, Shintaro Adachi, Hiroshi This is an Open Access article distributed under the terms of the Creative Commons Attribution License (http://creativecommons.org/licenses/by/4.0/), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited. data-driven approach thorough a discovery of pressure- induced superconductivity in a compound SnBi2Se4 selected by the high-throughput screening [6]."
Paper_12,None,*method of analysis for structure,data-driven approach,None,"Science and Technology of Advanced Materials ISSN: 1468-6996 (Print) 1878-5514 (Online) Journal homepage: www.tandfonline.com/journals/tsta20 Data-driven exploration of new pressure-induced superconductivity in PbBi2Te4 Ryo Matsumoto, Zhufeng Hou, Masanori Nagao, Shintaro Adachi, Hiroshi This is an Open Access article distributed under the terms of the Creative Commons Attribution License (http://creativecommons.org/licenses/by/4.0/), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited. data-driven approach thorough a discovery of pressure- induced superconductivity in a compound SnBi2Se4 selected by the high-throughput screening [6]."
Paper_12,PbBi2Te4,*method of analysis for structure,None,None,"Science and Technology of Advanced Materials ISSN: 1468-6996 (Print) 1878-5514 (Online) Journal homepage: www.tandfonline.com/journals/tsta20 Data-driven exploration of new pressure-induced superconductivity in PbBi2Te4 Ryo Matsumoto, Zhufeng Hou, Masanori Nagao, Shintaro Adachi, Hiroshi In this study, we successfully synthesized the sample of PbBi2Te4 in a single crystal. The crystal structure, compositional ratio, and valence states of the PbBi2Te4 single crystal were analyzed by the powder X-ray diﬀraction (XRD), an energy dispersive X-ray spectrometry (EDX) and an X- ray photoelectron spectroscopy (XPS), respectively."
Paper_12,PbBi2Te4,*method of analysis for structure,None,None,"Science and Technology of Advanced Materials ISSN: 1468-6996 (Print) 1878-5514 (Online) Journal homepage: www.tandfonline.com/journals/tsta20 Data-driven exploration of new pressure-induced superconductivity in PbBi2Te4 Ryo Matsumoto, Zhufeng Hou, Masanori Nagao, Shintaro Adachi, Hiroshi Figure 1 shows (a) the crystal structure of PbBi2Te4 with trigonal R-3m structure depicted by VESTA [19], (b) the band structure and (c) the total DOS of PbBi2Te4 Figure 1. (a) Crystal structure, (b) band structure and (c) total density of states (DOS) of PbBi2Te4 obtained by the generalized gradient approximation with spin-orbit coupling."
Paper_12,PbBi2Te4,*method of analysis for structure,None,None,"Science and Technology of Advanced Materials ISSN: 1468-6996 (Print) 1878-5514 (Online) Journal homepage: www.tandfonline.com/journals/tsta20 Data-driven exploration of new pressure-induced superconductivity in PbBi2Te4 Ryo Matsumoto, Zhufeng Hou, Masanori Nagao, Shintaro Adachi, Hiroshi The sample was heated at 500 °C for 50 h for homo- genization of PbBi2Te4 phase. Characterization The crystal structure of the obtained PbBi2Te4 samples was investigated by the powder XRD using the Mini Flex 600 setup (Rigaku) and Cu Kα radiation."
Paper_12,None,*method of analysis for structure,EDX analysis,None,"Science and Technology of Advanced Materials ISSN: 1468-6996 (Print) 1878-5514 (Online) Journal homepage: www.tandfonline.com/journals/tsta20 Data-driven exploration of new pressure-induced superconductivity in PbBi2Te4 Ryo Matsumoto, Zhufeng Hou, Masanori Nagao, Shintaro Adachi, Hiroshi The chemical composition of the sample was evaluated by an EDX analysis using the JSM- 6010LA microscope (JEOL). The valence state was esti- mated by the core level XPS analysis using AXIS-ULTRA DLD (Shimadzu/Kratos) with monochromatic Al Kα X-ray radiation (hν = 1486.6 eV), operating under a pressure of the order of 10−9 Torr."
Paper_12,None,*method of analysis for structure,core level XPS analysis,None,"Science and Technology of Advanced Materials ISSN: 1468-6996 (Print) 1878-5514 (Online) Journal homepage: www.tandfonline.com/journals/tsta20 Data-driven exploration of new pressure-induced superconductivity in PbBi2Te4 Ryo Matsumoto, Zhufeng Hou, Masanori Nagao, Shintaro Adachi, Hiroshi The chemical composition of the sample was evaluated by an EDX analysis using the JSM- 6010LA microscope (JEOL). The valence state was esti- mated by the core level XPS analysis using AXIS-ULTRA DLD (Shimadzu/Kratos) with monochromatic Al Kα X-ray radiation (hν = 1486.6 eV), operating under a pressure of the order of 10−9 Torr."
Paper_12,PbBi2Te4,*method of analysis for structure,None,None,"Science and Technology of Advanced Materials ISSN: 1468-6996 (Print) 1878-5514 (Online) Journal homepage: www.tandfonline.com/journals/tsta20 Data-driven exploration of new pressure-induced superconductivity in PbBi2Te4 Ryo Matsumoto, Zhufeng Hou, Masanori Nagao, Shintaro Adachi, Hiroshi The binding energy scale was established by referencing the C 1s value of adventitious carbon. The background signals were subtracted by using the active Shirley method implemented in COMPRO software (Surface Analysis Society of Japan, Japan) [21]."
Paper_12,PbBi2Te4,*method of analysis for structure,None,None,"Science and Technology of Advanced Materials ISSN: 1468-6996 (Print) 1878-5514 (Online) Journal homepage: www.tandfonline.com/journals/tsta20 Data-driven exploration of new pressure-induced superconductivity in PbBi2Te4 Ryo Matsumoto, Zhufeng Hou, Masanori Nagao, Shintaro Adachi, Hiroshi Transport measurements Thermoelectric properties, including the electrical resistivity, Seebeck coeﬃcient, and thermal conductiv- ity, were measured by using the thermal transport option (TTO) of physical property measurement sys- tem (PPMS/Quantum Design) under ambient pressure from 300 K to 2 K. The power factor and ﬁgure of merit were evaluated from the obtained parameters. Resistance measurements of PbBi2Te4 single crystal under high pressure were performed using an origin- ally designed DAC with boron-doped diamond elec- trodes [14–17]."
Paper_12,PbBi2Te4,*method of analysis for structure,None,None,"Science and Technology of Advanced Materials ISSN: 1468-6996 (Print) 1878-5514 (Online) Journal homepage: www.tandfonline.com/journals/tsta20 Data-driven exploration of new pressure-induced superconductivity in PbBi2Te4 Ryo Matsumoto, Zhufeng Hou, Masanori Nagao, Shintaro Adachi, Hiroshi If the asymmetry can be ﬁtted with a Doniach-Sunjic line shape [29], it means the sample is metallic and has high DOS near the Fermi level [30]. Figure S1 in the supple- mental materials shows the outcome of peak ﬁtting using the Doniach-Sunjic line shaped pseudo-Voigt functions."
Paper_12,PbBi2Te4,*method of analysis for structure,None,None,"Science and Technology of Advanced Materials ISSN: 1468-6996 (Print) 1878-5514 (Online) Journal homepage: www.tandfonline.com/journals/tsta20 Data-driven exploration of new pressure-induced superconductivity in PbBi2Te4 Ryo Matsumoto, Zhufeng Hou, Masanori Nagao, Shintaro Adachi, Hiroshi A high pressure application, elemental substitution, or Figure 3. Powder XRD pattern of pulverized PbBi2Te4 single crystal."
Paper_12,PbBi2Te4,*method of analysis for structure,None,None,"Science and Technology of Advanced Materials ISSN: 1468-6996 (Print) 1878-5514 (Online) Journal homepage: www.tandfonline.com/journals/tsta20 Data-driven exploration of new pressure-induced superconductivity in PbBi2Te4 Ryo Matsumoto, Zhufeng Hou, Masanori Nagao, Shintaro Adachi, Hiroshi Figure 8 shows temperature dependence of resis- tance in various magnetic ﬁelds under (a) 13.3 GPa, (b) 21.7 GPa. Upper critical ﬁeld Hc2 //ab(0) values were estimated from the Werthamer-Helfand- Hohenberg (WHH) approximation [31] for the Type II superconductor in a dirty limit."
Paper_12,SiO2/Si,*method of analysis for structure,None,None,"Science and Technology of Advanced Materials ISSN: 1468-6996 (Print) 1878-5514 (Online) Journal homepage: www.tandfonline.com/journals/tsta20 Data-driven exploration of new pressure-induced superconductivity in PbBi2Te4 Ryo Matsumoto, Zhufeng Hou, Masanori Nagao, Shintaro Adachi, Hiroshi [21] Matsumoto R, Nishizawa Y, Kataoka N, et al. Reproducibility of XPS analysis for ﬁlm thickness of SiO2/Si by active Shirley method."
Paper_12,Pb-modulated zincite,*method of analysis for structure,XPS,None,"Science and Technology of Advanced Materials ISSN: 1468-6996 (Print) 1878-5514 (Online) Journal homepage: www.tandfonline.com/journals/tsta20 Data-driven exploration of new pressure-induced superconductivity in PbBi2Te4 Ryo Matsumoto, Zhufeng Hou, Masanori Nagao, Shintaro Adachi, Hiroshi [25] Zatsepin DA, Boukhvalov DW, Gavrilov NV, et al. XPS-and-DFT analyses of the Pb 4f-Zn 3s and Pb 5d-O 2s overlapped ambiguity contributions to the ﬁnal electronic structure of bulk and thin- ﬁlm Pb-modulated zincite."
Paper_12,Pb-modulated zincite,*method of analysis for structure,DFT,None,"Science and Technology of Advanced Materials ISSN: 1468-6996 (Print) 1878-5514 (Online) Journal homepage: www.tandfonline.com/journals/tsta20 Data-driven exploration of new pressure-induced superconductivity in PbBi2Te4 Ryo Matsumoto, Zhufeng Hou, Masanori Nagao, Shintaro Adachi, Hiroshi [25] Zatsepin DA, Boukhvalov DW, Gavrilov NV, et al. XPS-and-DFT analyses of the Pb 4f-Zn 3s and Pb 5d-O 2s overlapped ambiguity contributions to the ﬁnal electronic structure of bulk and thin- ﬁlm Pb-modulated zincite."
Paper_12,CsBi4-xPbxTe6,*method of analysis for structure,None,None,"Science and Technology of Advanced Materials ISSN: 1468-6996 (Print) 1878-5514 (Online) Journal homepage: www.tandfonline.com/journals/tsta20 Data-driven exploration of new pressure-induced superconductivity in PbBi2Te4 Ryo Matsumoto, Zhufeng Hou, Masanori Nagao, Shintaro Adachi, Hiroshi [28] Wakita T, Paris E, Mizokawa T, et al. Determination of the local structure of CsBi4-xPbxTe6 (x = 0, 0.5) by X-ray absorption spectroscopy."
Paper_13,YBa2Cu3O8,*method of analysis for structure,None,None,"PHYSICAL REVIEW B VOLUME 50, NUMBER 2 1 JULY 1994-II Frequency dependence  PHYSICAL REVIEW B VOLUME 50, NUMBER 2 1 JULY 1994-II Frequency dependence of the surface impedance of YBa2Cu&O& 8 thin films in a dc magnetic field: Investigation of vortex dynam1cs Sylvie Revenaz* Lincoln Laboratory, Massachusetts Institute of Technology, Lexington, Massachusetts 0217$ 91-08; Department of Physics, Massachusetts Institute of Technology, Cambridge Massachusetts 091$9 /$0-7; and Rome Laboratory, Hanscom Air Force Base, Massachusetts 01731-3010 D. E. Oates LincolnLa, boratory, Massachusetts Institute of Technology, Lexington, Massachusetts 0217$ 9108- D. Labbe-Lavigne 199 Hamilton Street, Cambridge, Massachusetts 02139 G. Dresselhaus Francis Bitter ItIational Magnet Laboratory, Massachusetts Institute of Technology, Cambridge, Massachusetts 091$9$$07- and Rome Laboratory, Hanscom Air Force Base, Massachusetts 01731-3010 M. S. Dresselhaus Department of Electrical Engineering and Computer Science and Department of Physics, Massachusetts Institute of Technology, Cambridge, Massachusetts 091$9$$07- (Received 17 January 1994) We report measurements of the surface impedance Z, = R, +i~A' of YBaqCu30q g thin 6lms in an externally applied dc magnetic field B (parallel to the c axis) using a stripline resonator."
Paper_13,None,*method of analysis for structure,None,None,"PHYSICAL REVIEW B VOLUME 50, NUMBER 2 1 JULY 1994-II Frequency dependence 1 T, R, shows a much weaker dependence on f The re. sults for Z, (f, T, B) have been quantitatively explained using a model developed by Coffey and Clem, based on a self-consistent treatment of vortex dynamics that includes the in6uence of vortex pinning, viscous drag, and Bux creep."
Paper_13,None,*method of analysis for structure,None,None,"PHYSICAL REVIEW B VOLUME 50, NUMBER 2 1 JULY 1994-II Frequency dependence 00 50 1178 1994 The American Physical Society 50 FREQUENCY DEPENDENCE OF THE SURFACE IMPEDANCE OF. 1179 We use the Co8ey-Clem model to explain quantitatively our experimental results."
Paper_13,None,*method of analysis for structure,Co8ey-Clem model,None,"PHYSICAL REVIEW B VOLUME 50, NUMBER 2 1 JULY 1994-II Frequency dependence 1179 We use the Co8ey-Clem model to explain quantitatively our experimental results. We 6nd that Bux creep strongly in8uences the microwave sur- face resistance at 4.3 K. In our analysis we incorporated microscopic aspects of collective-pinning theory into the CoEey-Clem model."
Paper_13,None,*method of analysis for structure,microscopic aspects of collective-pinning theory,None,"PHYSICAL REVIEW B VOLUME 50, NUMBER 2 1 JULY 1994-II Frequency dependence 1179 We use the Co8ey-Clem model to explain quantitatively our experimental results. We 6nd that Bux creep strongly in8uences the microwave sur- face resistance at 4.3 K. In our analysis we incorporated microscopic aspects of collective-pinning theory into the CoEey-Clem model."
Paper_13,None,*method of analysis for structure,Calculated numerically from the current distribution,None,"PHYSICAL REVIEW B VOLUME 50, NUMBER 2 1 JULY 1994-II Frequency dependence 50 is given by I,i = Io sin(nvrz/l), where n is the resonance mode number. The resonant frequency is proportional to 1/~L, where L is the inductance per unit length of the stripline which depends upon A', and L(A') has been calculated numerically from the current distribution."
Paper_13,None,*method of analysis for structure,0.41,0/GHz,"PHYSICAL REVIEW B VOLUME 50, NUMBER 2 1 JULY 1994-II Frequency dependence The value thus obtained for the two films considered in this study is A(0) = 170 nm. As will be seen below, our findings are not strongly in6uenced by the functional form of the temperature dependence of The R, is calculated from the measured Q and &om fo according to the relationshipi4'is rfe b, (A'/d) Q ' where I' is a geometrical factor (I' = 0.41 0/GHz in our case) and b, (A'/d) is a correction factor calculated from the current distribution, which is important when A'/d (d is the thickness of the film) becomes comparable to unity."
